unique_step_id,battery_id,step_number,working_ion,battery_formula,formula_charge,formula_discharge,charge_material_id,discharge_material_id,charge_cif,discharge_cif,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,fracA_charge,fracA_discharge,stability_charge,max_delta_volume,delta_stability,delta_fracA,total_steps_in_battery,max_voltage_step
mp-757008_Li_Step1,mp-757008_Li,1,Li,Li0-1Mg(Fe5O8)2,Mg(Fe5O8)2,LiMg(Fe5O8)2,mp-757008,mp-773699,mp-757008_Li_Step1_CHG_mp-757008.cif,mp-757008_Li_Step1_DIS_mp-773699.cif,-0.5260639245092231,3.4871299567319696,150.0531311,86.16242253,407.956178,0.0,0.035714286,1.3165152697203542,-0.4010711145409196,0.022776022,-0.035714286,1,0.0
mp-756976_Li_Step1,mp-756976_Li,1,Li,Li1-2CrNiO4,LiCrNiO4,Li2CrNiO4,mp-768708,mp-762507,mp-756976_Li_Step1_CHG_mp-768708.cif,mp-756976_Li_Step1_DIS_mp-762507.cif,0.09334990414343948,4.963759049813122,630.3844153,502.2832103,2227.746972,0.142857143,0.25,0.8412426185533736,-0.3934534420379118,0.064210052,-0.107142857,1,0.0
mp-757059_Li_Step1,mp-757059_Li,1,Li,Li0-2MnP2O7,MnP2O7,Li2MnP2O7,mp-757059,mp-1236742,mp-757059_Li_Step1_CHG_mp-757059.cif,mp-757059_Li_Step1_DIS_mp-1236742.cif,1.9671182524121873,4.072002484579563,165.84321,441.8301077,1270.48743,0.0,0.047619048,2.7340007516235745,-0.34112674691974304,0.167011991,-0.047619048,2,3.46860832
mp-757059_Li_Step2,mp-757059_Li,2,Li,Li0-2MnP2O7,MnP2O7,Li2MnP2O7,mp-1236742,mp-1177902,mp-757059_Li_Step2_CHG_mp-1236742.cif,mp-757059_Li_Step2_DIS_mp-1177902.cif,0.5934795305661933,5.115610757831105,469.2523408,694.233211,1967.183781,0.047619048,0.166666667,0.01612169344105185,0.09521454189823153,0.029526709,-0.119047619,2,3.46860832
mp-757044_Li_Step1,mp-757044_Li,1,Li,Li0-2Mn3NiO8,Mn3NiO8,Li2Mn3NiO8,mp-757044,mp-769631,mp-757044_Li_Step1_CHG_mp-757044.cif,mp-757044_Li_Step1_DIS_mp-769631.cif,0.9070031883395785,4.995202120299243,622.629907,675.5358449,2867.081142,0.0,0.142857143,0.5773306860540278,0.10342949936412948,0.072226977,-0.142857143,1,0.0
mp-757055_Li_Step1,mp-757055_Li,1,Li,Li2-3K2CoO4,K2Li2CoO4,K2Li3CoO4,mp-761245,mp-757868,mp-757055_Li_Step1_CHG_mp-761245.cif,mp-757055_Li_Step1_DIS_mp-757868.cif,-0.6473184476265194,4.802005692323356,351.522574,309.0301084,899.603509,0.222222222,0.3,-0.9084441505659527,-0.1576072238974496,0.019667675,-0.077777778,1,0.0
mp-757065_Li_Step1,mp-757065_Li,1,Li,Li0-3Mn(SbO3)4,Mn(SbO3)4,Li3Mn(SbO3)4,mp-757065,mp-757166,mp-757065_Li_Step1_CHG_mp-757065.cif,mp-757065_Li_Step1_DIS_mp-757166.cif,0.15663799420275085,4.6777237376560175,585.5121873,385.3269337,2117.939771,0.0,0.15,-0.5014744996698169,0.2860090019094711,-0.025299609,-0.15,1,0.0
mp-757069_Li_Step1,mp-757069_Li,1,Li,Li3-4VFe3O8,Li3VFe3O8,Li4VFe3O8,mp-757069,mp-760357,mp-757069_Li_Step1_CHG_mp-757069.cif,mp-757069_Li_Step1_DIS_mp-760357.cif,-0.5157702230536644,4.2851932777114845,293.5569875,195.6774318,802.0834976,0.2,0.25,0.2838215565175489,-0.3586315189731208,0.037528578,-0.05,1,0.0
mp-757072_Li_Step1,mp-757072_Li,1,Li,Li2-6Mn(FeO3)2,Li2Mn(FeO3)2,Li6Mn(FeO3)2,mp-759297,mp-757072,mp-757072_Li_Step1_CHG_mp-759297.cif,mp-757072_Li_Step1_DIS_mp-757072.cif,-0.24542140193683817,4.559705984746874,389.4742436,291.9960947,1202.733858,0.181818182,0.25,0.1818209489961225,-0.32043037972391525,0.047987997,-0.068181818,2,1.584688698
mp-757072_Li_Step2,mp-757072_Li,2,Li,Li2-6Mn(FeO3)2,Li2Mn(FeO3)2,Li6Mn(FeO3)2,mp-757072,mp-760214,mp-757072_Li_Step2_CHG_mp-757072.cif,mp-757072_Li_Step2_DIS_mp-760214.cif,-1.4495086919589681,5.580684899569536,946.8937407,397.2802161,1423.566973,0.25,0.4,-0.8439357515592597,1.383672493977318,-0.020108457,-0.15,2,1.584688698
mp-757088_Li_Step1,mp-757088_Li,1,Li,Li0-4Fe7(OF7)2,Fe7(OF7)2,Li4Fe7(OF7)2,mp-777455,mp-757088,mp-757088_Li_Step1_CHG_mp-777455.cif,mp-757088_Li_Step1_DIS_mp-757088.cif,0.042829752869307444,5.0145742236510085,525.4180498,518.704415,1821.866502,0.0,0.148148148,0.3776261048087155,0.4853176533586302,0.045155697,-0.148148148,1,0.0
mp-757121_Li_Step1,mp-757121_Li,1,Li,Li2-3V2FeO6,Li2V2FeO6,Li3V2FeO6,mp-758699,mp-757121,mp-757121_Li_Step1_CHG_mp-758699.cif,mp-757121_Li_Step1_DIS_mp-757121.cif,0.0047904029865019895,4.591280136243069,392.5356678,333.6083913,1341.450436,0.181818182,0.25,1.1182332230782175,-0.08931195493648385,0.102196901,-0.068181818,1,0.0
mp-757075_Li_Step1,mp-757075_Li,1,Li,Li1-2TiVO4,LiTiVO4,Li2TiVO4,mp-769573,mp-757075,mp-757075_Li_Step1_CHG_mp-769573.cif,mp-757075_Li_Step1_DIS_mp-757075.cif,-1.1957102480811723,5.028397239964135,582.4944631,278.7161355,1070.292343,0.142857143,0.25,-0.13635644448571949,-0.2994390331562951,0.037752682,-0.107142857,1,0.0
mp-757131_Li_Step1,mp-757131_Li,1,Li,Li0-1Sn(PO3)4,Sn(PO3)4,LiSn(PO3)4,mp-757131,mp-1176668,mp-757131_Li_Step1_CHG_mp-757131.cif,mp-757131_Li_Step1_DIS_mp-1176668.cif,-0.3465068708075927,4.122286613079544,187.8234,179.3725287,555.0290995,0.0,0.055555556,-0.7901465338307605,0.1311771019033057,-0.026537537,-0.055555556,1,0.0
mp-757085_Li_Step1,mp-757085_Li,1,Li,Li1-2CrCoO4,LiCrCoO4,Li2CrCoO4,mp-762011,mp-1275616,mp-757085_Li_Step1_CHG_mp-762011.cif,mp-757085_Li_Step1_DIS_mp-1275616.cif,-0.2733574383844369,4.962497085957298,607.5978054,433.1371876,1853.981192,0.142857143,0.25,-0.7524459984270214,0.02785104244951944,-0.021951474,-0.107142857,1,0.0
mp-757097_Li_Step1,mp-757097_Li,1,Li,Li0-1FePO4,FePO4,LiFePO4,mp-766442,mp-757097,mp-757097_Li_Step1_CHG_mp-766442.cif,mp-757097_Li_Step1_DIS_mp-757097.cif,-0.07394219035008577,5.141023150316794,495.9894118,562.9795359,1643.598947,0.0,0.142857143,-1.1337109826610439,0.3867774832336575,-0.004473364,-0.142857143,1,0.0
mp-757155_Li_Step1,mp-757155_Li,1,Li,Li0-1Nb(PO3)4,Nb(PO3)4,LiNb(PO3)4,mp-757155,mp-1176609,mp-757155_Li_Step1_CHG_mp-757155.cif,mp-757155_Li_Step1_DIS_mp-1176609.cif,-0.5118264652334582,4.18155642047513,187.8724351,176.4791258,514.2975312,0.0,0.055555556,-0.395804551470289,-0.35891711576912777,-0.027322551,-0.055555556,1,0.0
mp-757191_Li_Step1,mp-757191_Li,1,Li,Li0-1P4WO12,P4WO12,LiP4WO12,mp-757191,mp-758364,mp-757191_Li_Step1_CHG_mp-757191.cif,mp-757191_Li_Step1_DIS_mp-758364.cif,-0.2524513911446143,3.9870828407877426,161.493657,162.8629373,497.2137613,0.0,0.055555556,-0.9606523577431076,-0.1378335728540131,-0.017113111,-0.055555556,1,0.0
mp-757132_Li_Step1,mp-757132_Li,1,Li,Li0-2CrPO5,CrPO5,Li2CrPO5,mp-772173,mp-757132,mp-757132_Li_Step1_CHG_mp-772173.cif,mp-757132_Li_Step1_DIS_mp-757132.cif,0.4996911722071441,5.7173579376617,955.0725613,1233.234367,3885.934406,0.0,0.222222222,0.7967115866051344,0.007907575049659514,0.007368764,-0.222222222,1,0.0
mp-757175_Li_Step1,mp-757175_Li,1,Li,Li3-4MnV3O8,Li3MnV3O8,Li4MnV3O8,mp-757175,mp-759213,mp-757175_Li_Step1_CHG_mp-757175.cif,mp-757175_Li_Step1_DIS_mp-759213.cif,-0.6563946559567528,4.313845649009496,291.9943924,187.7995161,743.7732914,0.2,0.25,0.0030645829147294404,-0.3333799658521976,0.02356292,-0.05,1,0.0
mp-757135_Li_Step1,mp-757135_Li,1,Li,Li2-3Fe2NiO6,Li2Fe2NiO6,Li3Fe2NiO6,mp-758197,mp-757135,mp-757135_Li_Step1_CHG_mp-758197.cif,mp-757135_Li_Step1_DIS_mp-757135.cif,0.9387978190570295,4.546682766670283,403.3706777,433.6195225,1874.316921,0.181818182,0.25,1.2303504716103189,-0.01127653681080621,0.11212873,-0.068181818,1,0.0
mp-757156_Li_Step1,mp-757156_Li,1,Li,Li0-1Sn(PO3)4,Sn(PO3)4,LiSn(PO3)4,mp-757156,mp-1176593,mp-757156_Li_Step1_CHG_mp-757156.cif,mp-757156_Li_Step1_DIS_mp-1176593.cif,-0.2365642893637184,4.122286613079544,176.9699441,188.1555066,548.5630758,0.0,0.055555556,-0.6530100766250541,0.09840021435756859,-0.018148729,-0.055555556,1,0.0
mp-757269_Li_Step1,mp-757269_Li,1,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,mp-764478,mp-764738,mp-757269_Li_Step1_CHG_mp-764478.cif,mp-757269_Li_Step1_DIS_mp-764738.cif,-0.08550880510205508,3.3939803410289353,91.05035132,94.94650826,300.3346438,0.024390244,0.047619048,0.4522573062030193,-0.36772620244907817,0.007688607,-0.023228804,4,0.401605565
mp-757269_Li_Step2,mp-757269_Li,2,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,mp-764738,mp-764904,mp-757269_Li_Step2_CHG_mp-764738.cif,mp-757269_Li_Step2_DIS_mp-764904.cif,-0.10250636943245313,4.05565320392248,182.2806609,185.8345812,597.1852086,0.047619048,0.090909091,0.29298738293905063,-0.3933582189632562,0.03054442,-0.043290043,4,0.401605565
mp-757269_Li_Step3,mp-757269_Li,3,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,mp-764904,mp-764459,mp-757269_Li_Step3_CHG_mp-764904.cif,mp-757269_Li_Step3_DIS_mp-764459.cif,-0.40765662198928465,4.041324531391658,183.5291211,160.6937777,527.5690791,0.090909091,0.130434783,-0.35118747240350207,-0.34377611676658776,0.020671311,-0.039525692,4,0.401605565
mp-757269_Li_Step4,mp-757269_Li,4,Li,Li0.12-0.88FeBO3,LiFe8(BO3)8,Li7Fe8(BO3)8,mp-764459,mp-761220,mp-757269_Li_Step4_CHG_mp-764459.cif,mp-757269_Li_Step4_DIS_mp-761220.cif,-0.6631319473657842,3.358636308459687,91.9327382,70.43912917,233.3575426,0.130434783,0.14893617,-0.7979104384082679,-0.3861962333918074,0.003890887,-0.018501388,4,0.401605565
mp-757208_Li_Step1,mp-757208_Li,1,Li,Li1-3V2CrO6,LiV2CrO6,Li3V2CrO6,mp-780611,mp-780616,mp-757208_Li_Step1_CHG_mp-780611.cif,mp-757208_Li_Step1_DIS_mp-780616.cif,-0.3089759332560257,4.6309753560421925,392.7567186,305.2947336,1180.018885,0.1,0.181818182,0.9190086731767373,-0.3286189007721651,0.043831578,-0.081818182,2,0.037032533
mp-757208_Li_Step2,mp-757208_Li,2,Li,Li1-3V2CrO6,LiV2CrO6,Li3V2CrO6,mp-780616,mp-757208,mp-757208_Li_Step2_CHG_mp-780616.cif,mp-757208_Li_Step2_DIS_mp-757208.cif,-0.3371142056870096,4.605256242785099,395.2025954,293.8001095,1172.732053,0.181818182,0.25,0.014916352692363811,-0.349021478324703,0.061361591,-0.068181818,2,0.037032533
mp-757306_Li_Step1,mp-757306_Li,1,Li,Li1-2Cu(PO3)4,LiCu(PO3)4,Li2Cu(PO3)4,mp-757306,mp-761911,mp-757306_Li_Step1_CHG_mp-757306.cif,mp-757306_Li_Step1_DIS_mp-761911.cif,0.7572839184581649,4.2361679733821065,178.799704,300.3544521,788.1039786,0.055555556,0.105263158,-0.9890949711978994,-0.303474955379964,-0.027054223,-0.049707602,1,0.0
mp-757296_Li_Step1,mp-757296_Li,1,Li,Li0-2V3CoO8,V3CoO8,Li2V3CoO8,mp-861494,mp-1177869,mp-757296_Li_Step1_CHG_mp-861494.cif,mp-757296_Li_Step1_DIS_mp-1177869.cif,0.07691321507351728,5.027670235403453,598.6080911,532.387045,2102.501833,0.0,0.142857143,0.38003646575900935,-0.19323656667604172,-0.016273219,-0.142857143,1,0.0
mp-757438_Li_Step1,mp-757438_Li,1,Li,Li1.5-4Fe2Si3O10,Li3Fe4(Si3O10)2,Li4Fe2Si3O10,mp-779820,mp-766530,mp-757438_Li_Step1_CHG_mp-779820.cif,mp-757438_Li_Step1_DIS_mp-766530.cif,0.9964455454805975,3.61726532137152,102.2244938,171.1228501,482.7558042,0.090909091,0.117647059,0.4493959255794124,-0.3483666458182284,0.03061299,-0.026737968,2,1.79658266
mp-757438_Li_Step2,mp-757438_Li,2,Li,Li1.5-4Fe2Si3O10,Li3Fe4(Si3O10)2,Li4Fe2Si3O10,mp-766530,mp-757438,mp-757438_Li_Step2_CHG_mp-766530.cif,mp-757438_Li_Step2_DIS_mp-757438.cif,-0.3686442346827429,4.946619658452457,417.1832586,408.7472737,1220.64631,0.117647059,0.210526316,-0.191682058432102,-0.23137876770216312,0.03284186,-0.092879257,2,1.79658266
mp-757402_Li_Step1,mp-757402_Li,1,Li,Li1-2Ni(CO3)2,LiNi(CO3)2,Li2Ni(CO3)2,mp-758769,mp-759758,mp-757402_Li_Step1_CHG_mp-758769.cif,mp-757402_Li_Step1_DIS_mp-759758.cif,1.074498709463451,4.9427924596345765,322.5086159,671.4844802,1556.178657,0.1,0.181818182,1.6682030269355057,0.15744319672192214,0.079929403,-0.081818182,1,0.0
mp-757440_Li_Step1,mp-757440_Li,1,Li,Li0-1Cr(SO4)2,Cr(SO4)2,LiCr(SO4)2,mp-757440,mp-776761,mp-757440_Li_Step1_CHG_mp-757440.cif,mp-757440_Li_Step1_DIS_mp-776761.cif,1.4534812832838448,4.679835192326604,295.7051179,568.3500492,1574.336088,0.0,0.083333333,-0.05861792193741165,-0.39561859360636525,0.037346081,-0.083333333,1,0.0
mp-757495_Li_Step1,mp-757495_Li,1,Li,Li0-1Sn(PO3)4,Sn(PO3)4,LiSn(PO3)4,mp-757495,mp-765286,mp-757495_Li_Step1_CHG_mp-757495.cif,mp-757495_Li_Step1_DIS_mp-765286.cif,-0.11726740564192098,4.122286613079544,194.3766645,197.6857713,633.0378267,0.0,0.055555556,-0.39254394203561577,0.33772696091704624,-0.008755064,-0.055555556,1,0.0
mp-757481_Li_Step1,mp-757481_Li,1,Li,Li0-2FeP2O7,FeP2O7,Li2FeP2O7,mp-766012,mp-766136,mp-757481_Li_Step1_CHG_mp-766012.cif,mp-757481_Li_Step1_DIS_mp-766136.cif,0.9536378307958838,4.7380889514949365,329.8328842,528.283499,1539.055427,0.0,0.090909091,-0.2640041185716089,-0.027310665261031243,0.004289076,-0.090909091,2,1.467516725
mp-757481_Li_Step2,mp-757481_Li,2,Li,Li0-2FeP2O7,FeP2O7,Li2FeP2O7,mp-766136,mp-757481,mp-757481_Li_Step2_CHG_mp-766136.cif,mp-757481_Li_Step2_DIS_mp-757481.cif,-0.1614191761086995,4.709446844685114,322.5668191,351.8219714,1031.77855,0.090909091,0.166666667,-0.35560519468385554,-0.21255927309190648,0.010721338,-0.075757576,2,1.467516725
mp-757558_Li_Step1,mp-757558_Li,1,Li,Li0-2NbCo3O8,NbCo3O8,Li2NbCo3O8,mp-761589,mp-757558,mp-757558_Li_Step1_CHG_mp-761589.cif,mp-757558_Li_Step1_DIS_mp-757558.cif,0.5143811586296996,4.876997547625887,654.2446238,532.4134669,2674.594863,0.0,0.142857143,0.1596821869295334,-0.01151099030875746,0.047617372,-0.142857143,1,0.0
mp-757563_Li_Step1,mp-757563_Li,1,Li,Li0-1CoPO4,CoPO4,LiCoPO4,mp-850025,mp-757563,mp-757563_Li_Step1_CHG_mp-850025.cif,mp-757563_Li_Step1_DIS_mp-757563.cif,0.07892190944112547,5.121751231891704,543.664287,585.6933396,1910.958979,0.0,0.142857143,-0.7981619204257739,0.9671513222738948,-0.106585949,-0.142857143,1,0.0
mp-757609_Li_Step1,mp-757609_Li,1,Li,Li1-2FeCO4,LiFeCO4,Li2FeCO4,mp-758117,mp-765004,mp-757609_Li_Step1_CHG_mp-758117.cif,mp-757609_Li_Step1_DIS_mp-765004.cif,-0.27948129966483753,4.555935374627747,228.7306261,286.6631297,696.0890704,0.142857143,0.2,0.8929258403716261,-0.10552138498460227,0.00934871,-0.057142857,2,0.490516065
mp-757609_Li_Step2,mp-757609_Li,2,Li,Li1-2FeCO4,LiFeCO4,Li2FeCO4,mp-765004,mp-757609,mp-757609_Li_Step2_CHG_mp-765004.cif,mp-757609_Li_Step2_DIS_mp-757609.cif,-0.652188040214942,4.532089746803045,232.2590871,234.7323832,592.9003167,0.2,0.25,0.7029144367469196,-0.27173246076388347,0.012616262,-0.05,2,0.490516065
mp-757570_Li_Step1,mp-757570_Li,1,Li,Li0-1Fe(SiO3)2,Fe(SiO3)2,LiFe(SiO3)2,mp-1253019,mp-1266318,mp-757570_Li_Step1_CHG_mp-1253019.cif,mp-757570_Li_Step1_DIS_mp-1266318.cif,1.2827484181454456,4.833779386193332,340.0390976,635.8074686,1733.963709,0.0,0.1,2.3022595897197062,-0.3132741732354487,0.150631269,-0.1,1,0.0
mp-757617_Li_Step1,mp-757617_Li,1,Li,Li3-5Mn2V5O12,Li3Mn2V5O12,Li5Mn2V5O12,mp-757617,mp-774681,mp-757617_Li_Step1_CHG_mp-757617.cif,mp-757617_Li_Step1_DIS_mp-774681.cif,-0.7182863579947919,4.518037947331348,377.3245769,223.5351591,930.3928292,0.136363636,0.208333333,0.5492526712562869,-0.3113813182556381,0.026817121,-0.071969697,1,0.0
mp-757626_Li_Step1,mp-757626_Li,1,Li,Li0-1Fe3Co7O20,Fe3Co7O20,Li10Fe3Co7O20,mp-775826,mp-757626,mp-757626_Li_Step1_CHG_mp-775826.cif,mp-757626_Li_Step1_DIS_mp-757626.cif,0.6028349003993058,4.088503977330492,259.0075445,246.5951392,1088.991697,0.0,0.0625,0.8034917522620972,-0.3595982840516962,0.012156219,-0.0625,3,0.627404837
mp-757626_Li_Step2,mp-757626_Li,2,Li,Li0-1Fe3Co7O20,Fe3Co7O20,Li10Fe3Co7O20,mp-757626,mp-759810,mp-757626_Li_Step2_CHG_mp-757626.cif,mp-757626_Li_Step2_DIS_mp-759810.cif,0.5877757564317018,4.743564277629661,509.5355647,476.3933703,2132.232824,0.0625,0.166666667,0.555104811402939,-0.26157299596349115,0.055210017,-0.104166667,3,0.627404837
mp-757626_Li_Step3,mp-757626_Li,3,Li,Li0-1Fe3Co7O20,Fe3Co7O20,Li10Fe3Co7O20,mp-759810,mp-760848,mp-757626_Li_Step3_CHG_mp-759810.cif,mp-757626_Li_Step3_DIS_mp-760848.cif,0.11105740027277249,4.714764420297915,519.6406445,393.3701865,1848.494088,0.166666667,0.25,-0.6090602792878073,-0.23496337778325874,0.019906424,-0.083333333,3,0.627404837
mp-757620_Li_Step1,mp-757620_Li,1,Li,Li0-1VOF3,VOF3,LiVOF3,mp-760178,mp-757620,mp-757620_Li_Step1_CHG_mp-760178.cif,mp-757620_Li_Step1_DIS_mp-757620.cif,0.8141743485843916,5.326824963554288,695.4747241,917.9670422,3117.549369,0.0,0.166666667,-0.23020285024706494,-0.027630610207175995,0.033950166,-0.166666667,1,0.0
mp-757630_Li_Step1,mp-757630_Li,1,Li,Li0-1CoPO4,CoPO4,LiCoPO4,mp-766076,mp-757630,mp-757630_Li_Step1_CHG_mp-766076.cif,mp-757630_Li_Step1_DIS_mp-757630.cif,0.4432291607162544,5.121751231891704,515.4176862,665.5853834,2058.796241,0.0,0.142857143,-1.263586046255009,0.4451388062239328,-0.041105979,-0.142857143,1,0.0
mp-757635_Li_Step1,mp-757635_Li,1,Li,Li3-4MnP2O9,Li3MnP2O9,Li4MnP2O9,mp-867845,mp-757635,mp-757635_Li_Step1_CHG_mp-867845.cif,mp-757635_Li_Step1_DIS_mp-757635.cif,1.0039967546425768,4.5417298805774795,263.1217991,439.4217148,1245.209249,0.2,0.25,-0.25424980536623154,-0.16564793656553353,0.030883644,-0.05,1,0.0
mp-757644_Li_Step1,mp-757644_Li,1,Li,Li1-2Fe2C2O7,LiFe2C2O7,Li2Fe2C2O7,mp-757949,mp-757644,mp-757644_Li_Step1_CHG_mp-757949.cif,mp-757644_Li_Step1_DIS_mp-757644.cif,-0.2570543433988125,4.639150025299216,320.5488033,314.8265142,984.9778745,0.083333333,0.153846154,1.5198826022184582,0.07894453128157924,0.037069996,-0.070512821,1,0.0
mp-757769_Li_Step1,mp-757769_Li,1,Li,Li1.5-3.5K2MnO4,K4Li3Mn2O8,K4Li7Mn2O8,mp-758550,mp-757769,mp-757769_Li_Step1_CHG_mp-758550.cif,mp-757769_Li_Step1_DIS_mp-757769.cif,-0.9581048566638762,4.558943314315642,259.4387346,203.1506306,557.8294919,0.176470588,0.243243243,0.25379163260548854,-0.28063153724817763,0.02787215,-0.066772655,3,1.365085617
mp-757769_Li_Step2,mp-757769_Li,2,Li,Li1.5-3.5K2MnO4,K4Li3Mn2O8,K4Li7Mn2O8,mp-757769,mp-773015,mp-757769_Li_Step2_CHG_mp-757769.cif,mp-757769_Li_Step2_DIS_mp-773015.cif,-1.0799206843432014,4.535025197676502,256.9425735,183.5127624,511.2691736,0.243243243,0.3,-0.3343225807976597,-0.31963727868772274,0.011695801,-0.056756757,3,1.365085617
mp-757769_Li_Step3,mp-757769_Li,3,Li,Li1.5-3.5K2MnO4,K4Li3Mn2O8,K4Li7Mn2O8,mp-773015,mp-766140,mp-757769_Li_Step3_CHG_mp-773015.cif,mp-757769_Li_Step3_DIS_mp-766140.cif,-2.1171478970419297,4.11936632502684,160.6983333,37.8090084,100.3935877,0.3,0.333333333,-0.5857902434513097,0.14060229402210142,-0.03857491,-0.033333333,3,1.365085617
mp-757761_Li_Step1,mp-757761_Li,1,Li,Li1-3V(Si2O5)3,LiV(Si2O5)3,Li3V(Si2O5)3,mp-775301,mp-775292,mp-757761_Li_Step1_CHG_mp-775301.cif,mp-757761_Li_Step1_DIS_mp-775292.cif,0.0203846952742667,4.053931257093624,147.0618077,194.66728,505.5868885,0.043478261,0.083333333,-0.2552438020406623,-0.27369078736895736,0.022151769,-0.039855072,2,1.044172662
mp-757761_Li_Step2,mp-757761_Li,2,Li,Li1-3V(Si2O5)3,LiV(Si2O5)3,Li3V(Si2O5)3,mp-775292,mp-757761,mp-757761_Li_Step2_CHG_mp-775292.cif,mp-757761_Li_Step2_DIS_mp-757761.cif,-0.7730045883683514,4.039627923996645,145.7153348,133.5836163,348.8058519,0.083333333,0.12,-0.7322330893859755,-0.3236287366412967,-0.00671366,-0.036666667,2,1.044172662
mp-757774_Li_Step1,mp-757774_Li,1,Li,Li2-3Co(NiO3)2,Li2Co(NiO3)2,Li3Co(NiO3)2,mp-757774,mp-760869,mp-757774_Li_Step1_CHG_mp-757774.cif,mp-757774_Li_Step1_DIS_mp-760869.cif,0.153051522409962,4.5264422364162185,424.0515211,330.2898256,1531.895756,0.181818182,0.25,0.1965483195942063,-0.1633299742241713,0.016265916,-0.068181818,1,0.0
mp-757787_Li_Step1,mp-757787_Li,1,Li,Li0-2VOF3,VOF3,Li2VOF3,mp-760313,mp-759672,mp-757787_Li_Step1_CHG_mp-760313.cif,mp-757787_Li_Step1_DIS_mp-759672.cif,0.7041443757810436,5.326824963554288,599.6908072,888.3124406,2601.34549,0.0,0.166666667,0.6986334390690808,0.025645536625198383,0.017242789,-0.166666667,2,1.07999552
mp-757787_Li_Step2,mp-757787_Li,2,Li,Li0-2VOF3,VOF3,Li2VOF3,mp-759672,mp-757787,mp-757787_Li_Step2_CHG_mp-759672.cif,mp-757787_Li_Step2_DIS_mp-757787.cif,-0.11646403806961238,5.275406668891334,592.2462279,633.5472554,1929.429038,0.166666667,0.285714286,0.34381624884254763,-0.2956552162144737,-0.004257189,-0.119047619,2,1.07999552
mp-757776_Li_Step1,mp-757776_Li,1,Li,Li0-2CoP2O7,CoP2O7,Li2CoP2O7,mp-766033,mp-766426,mp-757776_Li_Step1_CHG_mp-766033.cif,mp-757776_Li_Step1_DIS_mp-766426.cif,1.3349183920034127,4.72524226023995,334.2802574,577.560719,1727.549446,0.0,0.090909091,0.9225256607998877,-0.15712826511429842,0.050248855,-0.090909091,2,0.797048285
mp-757776_Li_Step2,mp-757776_Li,2,Li,Li0-2CoP2O7,CoP2O7,Li2CoP2O7,mp-766426,mp-757776,mp-757776_Li_Step2_CHG_mp-766426.cif,mp-757776_Li_Step2_DIS_mp-757776.cif,0.7293005752589179,4.6969670020608065,326.8805982,474.74391,1428.768629,0.090909091,0.166666667,-0.11688638593799053,-0.21163383282186507,0.011795573,-0.075757576,2,0.797048285
mp-757800_Li_Step1,mp-757800_Li,1,Li,Li0-1CuCO3,CuCO3,LiCuCO3,mp-758727,mp-758505,mp-757800_Li_Step1_CHG_mp-758727.cif,mp-757800_Li_Step1_DIS_mp-758505.cif,0.20095216146880887,4.2763525611119135,238.1995755,260.8821005,875.517864,0.0,0.0625,1.3621590531306431,-0.3865217053882024,0.039552492,-0.0625,2,0.572828585
mp-757800_Li_Step2,mp-757800_Li,2,Li,Li0-1CuCO3,CuCO3,LiCuCO3,mp-758505,mp-757800,mp-757800_Li_Step2_CHG_mp-758505.cif,mp-757800_Li_Step2_DIS_mp-757800.cif,-0.23429775192450364,4.92668244521914,489.0204119,424.8302752,1517.301114,0.0625,0.166666667,0.5642172410361723,-0.1796713659428178,0.0022732,-0.104166667,2,0.572828585
mp-757833_Li_Step1,mp-757833_Li,1,Li,Li1-2FeSiO4,LiFeSiO4,Li2FeSiO4,mp-766529,mp-757833,mp-757833_Li_Step1_CHG_mp-766529.cif,mp-757833_Li_Step1_DIS_mp-757833.cif,-0.31705795061343994,5.115808210758491,508.4664941,495.8818834,1522.255013,0.142857143,0.25,0.007058271321660443,-0.1997672703509344,0.048660823,-0.107142857,1,0.0
mp-757829_Li_Step1,mp-757829_Li,1,Li,Li0.5-1CrPO4,LiCr2(PO4)2,LiCrPO4,mp-766412,mp-757829,mp-757829_Li_Step1_CHG_mp-766412.cif,mp-757829_Li_Step1_DIS_mp-757829.cif,-0.2768785985944324,4.478126846525234,264.1337222,265.2744045,804.735015,0.076923077,0.142857143,0.8460040578225346,-0.34180215509814704,0.056681831,-0.065934066,1,0.0
mp-757803_Li_Step1,mp-757803_Li,1,Li,Li1-3Ti2V3O12,LiTi2V3O12,Li3Ti2V3O12,mp-764774,mp-760212,mp-757803_Li_Step1_CHG_mp-764774.cif,mp-757803_Li_Step1_DIS_mp-760212.cif,-0.8035855737181118,4.763720390555167,346.0174471,273.4322827,814.3524249,0.055555556,0.15,-1.195953334313274,-0.2970016911224298,-0.081333383,-0.094444444,1,0.0
